id,review,aspect,sentiment
1903,"My husbands was perfect, my was well done and dry.",Service,Unknown
1903,"My husbands was perfect, my was well done and dry.",Price,Unknown
1903,"My husbands was perfect, my was well done and dry.",Eating Environment / Ambiance,Unknown
2549,"Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer.",Food,Unknown
2549,"Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer.",Service,Positive
2549,"Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer.",Price,Unknown
2549,"Everyone I have spoken too there is super friendly, helpful, and willing to the extra mile for a customer.",Eating Environment / Ambiance,Unknown
1755,The pizza was pretty good and huge.,Food,Positive
1755,The pizza was pretty good and huge.,Service,Unknown
1755,The pizza was pretty good and huge.,Price,Unknown
1755,The pizza was pretty good and huge.,Eating Environment / Ambiance,Unknown
2890,Sapphire is the only Indian restaurant I go to when I'm in NYC.,Food,Unknown
2890,Sapphire is the only Indian restaurant I go to when I'm in NYC.,Service,Unknown
2890,Sapphire is the only Indian restaurant I go to when I'm in NYC.,Price,Unknown
2890,Sapphire is the only Indian restaurant I go to when I'm in NYC.,Eating Environment / Ambiance,Unknown
2277,"The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.",Food,Unknown
2277,"The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.",Service,Unknown
2277,"The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.",Price,Unknown
2277,"The cuisine from what I've gathered is authentic Taiwanese, though its very different from what I've been accustomed to in Taipei.",Eating Environment / Ambiance,Unknown
2308,I heartily recommend.,Food,Unknown
2308,I heartily recommend.,Service,Unknown
2308,I heartily recommend.,Price,Unknown
2308,I heartily recommend.,Eating Environment / Ambiance,Unknown
51,Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.,Food,Unknown
51,Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.,Service,Unknown
51,Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.,Price,Unknown
51,Heartland Brewery is by far one of the best places in NYC to make new friends and catch up with old ones.,Eating Environment / Ambiance,Unknown
3680,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,Food,Unknown
3680,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,Service,Unknown
3680,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,Price,Unknown
3680,I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded.,Eating Environment / Ambiance,Positive
3155,They are often crowded on the weekends but they are efficient and accurate with their service.,Food,Unknown
3155,They are often crowded on the weekends but they are efficient and accurate with their service.,Service,Positive
3155,They are often crowded on the weekends but they are efficient and accurate with their service.,Price,Unknown
3155,They are often crowded on the weekends but they are efficient and accurate with their service.,Eating Environment / Ambiance,Negative
1688,All my co-workers were amazed at how small the dish was.,Food,Negative
1688,All my co-workers were amazed at how small the dish was.,Service,Unknown
1688,All my co-workers were amazed at how small the dish was.,Price,Unknown
1688,All my co-workers were amazed at how small the dish was.,Eating Environment / Ambiance,Unknown
598,"The atmosphere is unheralded, the service impecible, and the food magnificant.",Food,Positive
598,"The atmosphere is unheralded, the service impecible, and the food magnificant.",Service,Positive
598,"The atmosphere is unheralded, the service impecible, and the food magnificant.",Price,Unknown
598,"The atmosphere is unheralded, the service impecible, and the food magnificant.",Eating Environment / Ambiance,Positive
2926,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",Food,Negative
2926,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",Service,Unknown
2926,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",Price,Unknown
2926,"We ordered the special, grilled branzino, that was so infused with bone, it was difficult to eat.",Eating Environment / Ambiance,Unknown
3083,"The wait staff is friendly, and the food has gotten better and better!",Food,Positive
3083,"The wait staff is friendly, and the food has gotten better and better!",Service,Positive
3083,"The wait staff is friendly, and the food has gotten better and better!",Price,Unknown
3083,"The wait staff is friendly, and the food has gotten better and better!",Eating Environment / Ambiance,Unknown
1388,"This place, which is only a few months old, is perhaps Queens' biggest secret!",Food,Unknown
1388,"This place, which is only a few months old, is perhaps Queens' biggest secret!",Service,Unknown
1388,"This place, which is only a few months old, is perhaps Queens' biggest secret!",Price,Unknown
1388,"This place, which is only a few months old, is perhaps Queens' biggest secret!",Eating Environment / Ambiance,Unknown
2977,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",Food,Positive
2977,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",Service,Unknown
2977,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",Price,Unknown
2977,"It may be a bit packed on weekends, but the vibe is good and it is the best French food you will find in the area.",Eating Environment / Ambiance,Unknown
1574,This place is so much fun.,Food,Unknown
1574,This place is so much fun.,Service,Unknown
1574,This place is so much fun.,Price,Unknown
1574,This place is so much fun.,Eating Environment / Ambiance,Unknown
498,I was glad I did.,Food,Unknown
498,I was glad I did.,Service,Unknown
498,I was glad I did.,Price,Unknown
498,I was glad I did.,Eating Environment / Ambiance,Unknown
2604,Right off the L in Brooklyn this is a nice cozy place with good pizza.,Food,Positive
2604,Right off the L in Brooklyn this is a nice cozy place with good pizza.,Service,Unknown
2604,Right off the L in Brooklyn this is a nice cozy place with good pizza.,Price,Unknown
2604,Right off the L in Brooklyn this is a nice cozy place with good pizza.,Eating Environment / Ambiance,Positive
473,I've never been treated so rudely.,Food,Unknown
473,I've never been treated so rudely.,Service,Negative
473,I've never been treated so rudely.,Price,Unknown
473,I've never been treated so rudely.,Eating Environment / Ambiance,Unknown
380,I'll be back soon.,Food,Unknown
380,I'll be back soon.,Service,Unknown
380,I'll be back soon.,Price,Unknown
380,I'll be back soon.,Eating Environment / Ambiance,Unknown
2960,Le Pere Pinard has a $15 pre-theater menu that is outstanding.,Food,Positive
2960,Le Pere Pinard has a $15 pre-theater menu that is outstanding.,Service,Unknown
2960,Le Pere Pinard has a $15 pre-theater menu that is outstanding.,Price,Unknown
2960,Le Pere Pinard has a $15 pre-theater menu that is outstanding.,Eating Environment / Ambiance,Unknown
322,Went inside and I started to get excited.,Food,Unknown
322,Went inside and I started to get excited.,Service,Unknown
322,Went inside and I started to get excited.,Price,Unknown
322,Went inside and I started to get excited.,Eating Environment / Ambiance,Unknown
1383,I also ordered for delivery and the restaurant forgot half the order.,Food,Unknown
1383,I also ordered for delivery and the restaurant forgot half the order.,Service,Negative
1383,I also ordered for delivery and the restaurant forgot half the order.,Price,Unknown
1383,I also ordered for delivery and the restaurant forgot half the order.,Eating Environment / Ambiance,Unknown
892,Our server checked on us maybe twice during the entire meal.,Food,Unknown
892,Our server checked on us maybe twice during the entire meal.,Service,Negative
892,Our server checked on us maybe twice during the entire meal.,Price,Unknown
892,Our server checked on us maybe twice during the entire meal.,Eating Environment / Ambiance,Unknown
2296,"However, it is jus too good to not praise it.",Food,Unknown
2296,"However, it is jus too good to not praise it.",Service,Unknown
2296,"However, it is jus too good to not praise it.",Price,Unknown
