id,review,Food,Service,Price,Eating Environment / Ambiance
1838,I would highly recommend.,Unknown,Unknown,Unknown,Unknown
176,This place is great.,Unknown,Unknown,Unknown,Unknown
3102,the drinks are amazing and half off till 8pm.,Positive,Unknown,Positive,Unknown
984,i've been back to nha trang literally a hundred times for the beef cubes - they're that good.,Positive,Unknown,Unknown,Unknown
2138,"With so many poor experiences to be had in the theater district, is truly an excellent find!",Unknown,Unknown,Unknown,Unknown
1472,This has got to be one of the most overrated restaurants in Brooklyn.,Unknown,Unknown,Unknown,Unknown
1969,"The service, wine selection, ambiance are all outstanding and deserve recognition.",Positive,Positive,Unknown,Positive
1674,"Went there last night for 2 year anniversery, and wasn't all that impressed.",Unknown,Unknown,Unknown,Unknown
1330,It was rather pathetic that it took them over an hour to seat us.,Unknown,Negative,Unknown,Unknown
763,"We were seated promptly as we had reservations, however after that the service was slow.",Unknown,Unknown,Unknown,Unknown
332,At first I was slightly skeptical because it was a sushi restaurant in the middle of NYC.,Unknown,Unknown,Unknown,Unknown
754,"It's really also the service, is good and the waiters are friendly.",Unknown,Positive,Unknown,Unknown
2248,Suan was a recommendation that I am glad we heeded.,Unknown,Unknown,Unknown,Unknown
691,"The food was pretty good, but a little flavorless and the portions very small, including dessert.",Unknown,Unknown,Unknown,Unknown
3363,We visit at least once a month.,Unknown,Unknown,Unknown,Unknown
999,"It is set far from the small street it's on, and there is no traffic noise.",Unknown,Unknown,Unknown,Positive
2503,"Also, the place is popular with families, so if you're bothered by children running loose like wild animals, come later at night to avoid them.",Unknown,Unknown,Unknown,Unknown
1310,I'll keep this short.,Unknown,Unknown,Unknown,Unknown
940,I felt as though I were eating in Paris.,Unknown,Unknown,Unknown,Positive
247,Lived in Shanghai most of my life and thought the food was comparable to the flagship Green Bo restaurant there.,Positive,Unknown,Unknown,Unknown
2823,"I highly recommend Cafe St. Bart's for their food, the ambience and wonderful service.",Positive,Positive,Unknown,Positive
3628,"However, it's not worth a special trip.",Unknown,Unknown,Unknown,Unknown
349,Nice value.,Unknown,Unknown,Positive,Unknown
987,Gigino's in Wagner Park is so enjoyable.,Unknown,Unknown,Unknown,Unknown
1611,And it was quick which is very important.,Unknown,Positive,Unknown,Unknown
2649,This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates.,Unknown,Unknown,Unknown,Unknown
2396,All the NYU students love this place so it makes for a fun young atmosphere.,Unknown,Unknown,Unknown,Positive
139,The food here does a great service to the name (Cantonese that is...).,Positive,Unknown,Unknown,Unknown
841,"But, nothing stands out about the cooking.",Unknown,Unknown,Unknown,Unknown
3477,Joya used to be a cool spot with decent food and a colorful - if not relaxed - atmosphere.,Positive,Unknown,Unknown,Positive
442,"If that's a problem, go to McDonald's and destroy your insides.",Unknown,Unknown,Unknown,Unknown
90,The Prix Fixe menu is worth every penny and you get more than enough (both in quantity AND quality).,Positive,Unknown,Positive,Unknown
298,I've been here 3 times for lunch and it is one of my favorites in the city.,Unknown,Unknown,Unknown,Unknown
1104,"I had their eggs benedict for brunch, which were the worst in my entire life, I tried removing the hollondaise sauce completely that was how failed it was.",Negative,Unknown,Unknown,Unknown
2563,"I work near-by, and they have the BEST oatmeal in the neighborhood- not a packaged or quick-cooked item.",Positive,Unknown,Unknown,Unknown
1280,Always busy but fast moving.,Unknown,Unknown,Unknown,Unknown
2790,Too bad the food wasn't of the same heritage.,Negative,Unknown,Unknown,Unknown
323,"The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.",Unknown,Negative,Unknown,Unknown
24,Sexy.,Unknown,Unknown,Unknown,Unknown
1891,"The food was really good, I had the onion soup and it was one of the best ever.",Positive,Unknown,Unknown,Unknown
2417,"I will have to say, this Bengali Fast Food joint is clearly my favorite.",Unknown,Unknown,Unknown,Unknown
2980,I'm not picky - but it was actually gross.,Negative,Unknown,Unknown,Unknown
3451,"overall, a solid restaurant and at less than $40pp (including wine), a solid deal as well.",Unknown,Unknown,Positive,Unknown
1551,"Since it literally is a complete hole in the wall, it's a bit intimidating at first, but you get over that very quickly as soon as the friendly staff welcomes you - don't hesitate to ask for help with what to get.",Unknown,Positive,Unknown,Negative
3146,"Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.",Unknown,Unknown,Unknown,Unknown
1785,"It costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.",Unknown,Unknown,Negative,Unknown
1492,"Even with John's and Joe's around the corner, this place will make a name for itself.",Unknown,Unknown,Unknown,Unknown
406,"It melted in my little mouth and the perfect consistency-not too fishy, creamy, and slightly buttery.",Positive,Unknown,Unknown,Unknown
3650,"When he finally did, he was unable to make a gin and tonic -- couldn't find tonic.",Unknown,Negative,Unknown,Unknown
2985,My girlfriend convinced me to go in the other night for a quick bite.,Unknown,Unknown,Unknown,Unknown
2084,"The dim sum is ok but doesn't taste that fresh, and the little dishes don't look steamy hot as they should (also note lack of Chinese here).",Negative,Unknown,Unknown,Unknown
2536,despite the untasteful previous review...,Unknown,Unknown,Unknown,Unknown
1820,"Don't judge this place prima facie, you have to try it to believe it, a home away from home for the literate heart.",Unknown,Unknown,Unknown,Unknown
1826,"Sure, everyone's got their favorite, but to know Sal, is to know New York.",Unknown,Unknown,Unknown,Unknown
96,I think that it is absolutely brilliant and well runned business operation.,Unknown,Unknown,Unknown,Unknown
3584,Also they were $15 each!,Unknown,Unknown,Negative,Unknown
3193,"The service is ok, some of the people didn't get what they asked for.",Unknown,Unknown,Unknown,Unknown
93,"My friends spoke so much about it for months, I finally made the time to come down ear and dine in.",Unknown,Unknown,Unknown,Unknown
2212,If you want good authentic Thai this place is not the place to go.,Negative,Unknown,Unknown,Unknown
3426,I recommend getting a reservation even though we saw people seated without one.,Unknown,Unknown,Unknown,Unknown
1138,The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree.,Unknown,Unknown,Unknown,Unknown
1461,This is as good as neighborhood restaurants come.,Unknown,Unknown,Unknown,Unknown
128,"If you want some roast duck, pork or chicken on rice with ginger, try them out!",Positive,Unknown,Unknown,Unknown
1008,"You order from a menu, so you leave feeling like you missed the full experience.",Unknown,Unknown,Unknown,Unknown
241,One of the more authentic Shanghainese restaurants in the US definitely the best in Manhattan Chinatown.,Unknown,Unknown,Unknown,Unknown
1581,We will go back every time we are in the City.,Unknown,Unknown,Unknown,Unknown
1815,we love th pink pony.,Unknown,Unknown,Unknown,Unknown
1746,So eat fast and order a lot.,Unknown,Unknown,Unknown,Unknown
2124,Staff is very accomodating.,Unknown,Positive,Unknown,Unknown
2919,I have to agree with the previous reviewer.,Unknown,Unknown,Unknown,Unknown
2360,--Eat Club is a roving group of NYC gluttons,Unknown,Unknown,Unknown,Unknown
3082,"If you were there when it first opened, give this restaurant a second chance.",Unknown,Unknown,Unknown,Unknown
1950,I went to Del Frisco's Friday night with my boyfriend for an 8:00 reservation.,Unknown,Unknown,Unknown,Unknown
2803,"If you like Sakagura but you feel it's too much, you'd better try Yokocho.",Unknown,Unknown,Unknown,Unknown
1133,yourself a favor and have dinner here and see if you dont agree with me.,Unknown,Unknown,Unknown,Unknown
3204,Definitely a great spot for a nice occasion or date.,Unknown,Unknown,Unknown,Unknown
1728,You can't go wrong with this place.,Unknown,Unknown,Unknown,Unknown
2801,Very popular style Izakaya (Sake and small portion of sake-friendly dishes ).,Positive,Unknown,Unknown,Unknown
2140,Hurley's is like Cheers where everyone knows your name and they are ACTUALLY glad you came.,Unknown,Positive,Unknown,Unknown
2447,Not pretentious and very economical.,Unknown,Unknown,Positive,Positive
224,"The food was terrific and the service classy, attentive, without being overbearing.",Positive,Positive,Unknown,Unknown
2434,This is an amazing place to try some roti rolls.,Positive,Unknown,Unknown,Unknown
459,Fresh ingredients and everything is made to order.,Positive,Unknown,Unknown,Unknown
3042,"We have never had any problems with charging the meal or the tip, and the food was delivered quickly, but we live only a few minutes walk from them.",Unknown,Positive,Unknown,Unknown
152,Quick and friendly service.,Unknown,Positive,Unknown,Unknown
3062,Authentic bistro!,Unknown,Unknown,Unknown,Unknown
2426,"They are tasty, but I suggest only eating one with meat because they tend not to mesh that well with the average American digestive system.",Unknown,Unknown,Unknown,Unknown
225,Somewhat pricey but what the heck.,Unknown,Unknown,Negative,Unknown
2424,"It's true, this place is not cheap.",Unknown,Unknown,Negative,Unknown
494,"Try the hot dogs too, they're snappy and delicious.",Positive,Unknown,Unknown,Unknown
1033,Delivery is fast too.,Unknown,Positive,Unknown,Unknown
496,"Being from the south, there aren't any good delis in my area and while watching Foods across America on PBS I found out about Katz's Deli.",Unknown,Unknown,Unknown,Unknown
2486,"The noise level was unbearable, conversation impossible.",Unknown,Unknown,Unknown,Negative
2307,Personal pans are the perfect size for those hungry nights.,Positive,Unknown,Unknown,Unknown
1646,Highly recommended is the Spicy Fried Clam Rolls and Spider Rolls.,Positive,Unknown,Unknown,Unknown
3255,One of the earlier people commenting on the restaurant did not get the that some experimenting is going on with the menu in a positive way.,Unknown,Unknown,Unknown,Unknown
2229,It's convenient.,Unknown,Unknown,Unknown,Unknown
2615,Thanks Bloom's for a lovely trip.,Unknown,Unknown,Unknown,Unknown
318,The atmosphere is great if your looking for a laid back scene and an inexpensive way to spend a weekend afternoon.,Unknown,Unknown,Positive,Positive
895,"Oh right, I should probably say something nice.",Unknown,Unknown,Unknown,Unknown
198,"Odd for Ave B, not just odd, The place attracts an eclectic crowd to say the least.",Unknown,Unknown,Unknown,Unknown
2864,"When we stumbled on Leon, we thought that we had found quite the gem BUT, we were certainly wrong.",Unknown,Unknown,Unknown,Unknown
1269,Instead of wasting your time here: SUPPORT RESTAURANTS THAT CARE ABOUT FOOD.,Unknown,Unknown,Unknown,Unknown
95,this is can became on e of the NY Italian Food fare institutions.,Unknown,Unknown,Unknown,Unknown
2062,just got back from lunch at Tamarind and it was excellent.,Positive,Unknown,Unknown,Unknown
3557,"head and shoulders above its neighboors on east 6 st, taj mahal is also very comparable, in food quality, to the much overpraised (and underdeserving) baluchi's.",Positive,Unknown,Unknown,Unknown
38,"The man that was hosting promised to save a table for our party of 7, then sat a party of 2 at the very table he was saving (mean while there were boths open all around).",Unknown,Negative,Unknown,Unknown
